date,price_per_kg,location,commodity,category
2025-03-01,160.27758276139437,Noakhali,Broiler chicken,Chicken
2025-04-01,151.5665235006374,Noakhali,Broiler chicken,Chicken
2025-05-01,164.99794653171753,Noakhali,Broiler chicken,Chicken
2025-06-01,151.9660746079034,Noakhali,Broiler chicken,Chicken
2025-07-01,163.42291283909577,Noakhali,Broiler chicken,Chicken
2025-08-01,152.53912692555238,Noakhali,Broiler chicken,Chicken
2025-09-01,162.96903784981902,Noakhali,Broiler chicken,Chicken
2025-10-01,169.38394580640787,Noakhali,Broiler chicken,Chicken
2025-11-01,160.1833752019689,Noakhali,Broiler chicken,Chicken
2025-12-01,160.49334931885255,Noakhali,Broiler chicken,Chicken
2026-01-01,165.06429659593226,Noakhali,Broiler chicken,Chicken
2026-02-01,161.17749570880267,Noakhali,Broiler chicken,Chicken
2026-03-01,171.7448804472242,Noakhali,Broiler chicken,Chicken
2026-04-01,164.64540018975393,Noakhali,Broiler chicken,Chicken
2026-05-01,162.7598220994386,Noakhali,Broiler chicken,Chicken
2026-06-01,162.24239243159113,Noakhali,Broiler chicken,Chicken
2026-07-01,160.91718434558067,Noakhali,Broiler chicken,Chicken
2026-08-01,162.85899111645134,Noakhali,Broiler chicken,Chicken
2026-09-01,164.66919207280466,Noakhali,Broiler chicken,Chicken
2025-01-01,199.37235619741452,Noakhali,Pangash (small),Fish
2025-02-01,205.8530451459543,Noakhali,Pangash (small),Fish
2025-03-01,207.82306737666485,Noakhali,Pangash (small),Fish
2025-04-01,207.27309397272583,Noakhali,Pangash (small),Fish
2025-05-01,202.2404569020216,Noakhali,Pangash (small),Fish
2025-06-01,200.33462518811993,Noakhali,Pangash (small),Fish
2025-07-01,203.82516683074633,Noakhali,Pangash (small),Fish
2025-08-01,201.90124931932652,Noakhali,Pangash (small),Fish
2025-09-01,197.87607979378535,Noakhali,Pangash (small),Fish
2025-10-01,189.05263294752183,Noakhali,Pangash (small),Fish
2025-11-01,195.0224563607401,Noakhali,Pangash (small),Fish
2025-12-01,190.0520853054835,Noakhali,Pangash (small),Fish
2026-01-01,192.22887971207606,Noakhali,Pangash (small),Fish
2026-02-01,195.76961572319414,Noakhali,Pangash (small),Fish
2026-03-01,196.9966923027849,Noakhali,Pangash (small),Fish
2026-04-01,204.98942850961464,Noakhali,Pangash (small),Fish
2026-05-01,189.90187722221748,Noakhali,Pangash (small),Fish
2026-06-01,197.21765108878947,Noakhali,Pangash (small),Fish
2026-07-01,193.54313728352355,Noakhali,Pangash (small),Fish
2026-08-01,198.87159411037825,Noakhali,Pangash (small),Fish
2026-09-01,193.64729559968964,Noakhali,Pangash (small),Fish
2025-01-01,63.270776560349525,Noakhali,Rice - Aman - Pajam,Rice
2025-02-01,62.16948626948943,Noakhali,Rice - Aman - Pajam,Rice
2025-03-01,61.385657663875755,Noakhali,Rice - Aman - Pajam,Rice
2025-04-01,63.911125616109395,Noakhali,Rice - Aman - Pajam,Rice
2025-05-01,66.27878540488308,Noakhali,Rice - Aman - Pajam,Rice
2025-06-01,62.35288060335851,Noakhali,Rice - Aman - Pajam,Rice
2025-07-01,64.04975869679706,Noakhali,Rice - Aman - Pajam,Rice
2025-08-01,62.484280629465765,Noakhali,Rice - Aman - Pajam,Rice
2025-09-01,59.96490789518107,Noakhali,Rice - Aman - Pajam,Rice
2025-10-01,63.639187159967676,Noakhali,Rice - Aman - Pajam,Rice
2025-11-01,59.88084136772789,Noakhali,Rice - Aman - Pajam,Rice
2025-12-01,61.80410258677364,Noakhali,Rice - Aman - Pajam,Rice
2026-01-01,60.873918271231446,Noakhali,Rice - Aman - Pajam,Rice
2026-02-01,63.02530453500338,Noakhali,Rice - Aman - Pajam,Rice
2026-03-01,59.03218765908266,Noakhali,Rice - Aman - Pajam,Rice
2026-04-01,61.59713166074286,Noakhali,Rice - Aman - Pajam,Rice
2026-05-01,58.99376100131613,Noakhali,Rice - Aman - Pajam,Rice
2026-06-01,59.39792702915539,Noakhali,Rice - Aman - Pajam,Rice
2026-07-01,53.14270236462167,Noakhali,Rice - Aman - Pajam,Rice
2026-08-01,63.959160949862074,Noakhali,Rice - Aman - Pajam,Rice
2026-09-01,60.756206982428914,Noakhali,Rice - Aman - Pajam,Rice
2025-01-01,57.24521787393846,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2025-02-01,52.63511377962836,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2025-03-01,55.354142187325834,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2025-04-01,58.345063985549466,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2025-05-01,53.23795724605788,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2025-06-01,55.05557810977815,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2025-07-01,58.400726200541776,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2025-08-01,55.5353820154883,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2025-09-01,54.460398779174064,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2025-10-01,54.87653981668867,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2025-11-01,53.12693476399908,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2025-12-01,55.76189663859127,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2026-01-01,52.681689843761035,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2026-02-01,49.83535431417569,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2026-03-01,52.247358612959644,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2026-04-01,51.056030256197374,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2026-05-01,51.98464793104151,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2026-06-01,51.79790614074321,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2026-07-01,54.02267310090332,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2026-08-01,52.95457830598121,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2026-09-01,52.00434106814654,Noakhali,Rice - Boro - Hybrid - Coarse,Rice
2025-01-01,64.3075727539049,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2025-02-01,65.46459577254586,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2025-03-01,63.575184703555195,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2025-04-01,62.60185298488236,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2025-05-01,64.3700548347965,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2025-06-01,63.163472830033484,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2025-07-01,66.41161514051703,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2025-08-01,65.38734069633817,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2025-09-01,64.70875918471702,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2025-10-01,64.16754755530442,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2025-11-01,60.07678641658201,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2025-12-01,63.678868425719145,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2026-01-01,62.97443148398446,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2026-02-01,63.26358152092987,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2026-03-01,62.89148808638241,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2026-04-01,62.66161358417721,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2026-05-01,66.83078204795953,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2026-06-01,61.33808302977475,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2026-07-01,63.131600229946635,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2026-08-01,60.27247137006627,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2026-09-01,62.544949182036476,Noakhali,Rice - Boro - Hybrid - Medium,Rice
2025-01-01,84.48761048412838,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2025-02-01,85.30837935591758,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2025-03-01,86.91688707345762,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2025-04-01,88.44422636963426,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2025-05-01,86.40500673155215,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2025-06-01,89.07251341205823,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2025-07-01,83.78889721339978,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2025-08-01,82.32897143909257,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2025-09-01,85.88792592375314,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2025-10-01,84.67165441073494,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2025-11-01,86.073019486088,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2025-12-01,84.37517439440131,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2026-01-01,83.34816873202328,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2026-02-01,83.82531982711164,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2026-03-01,83.88250517172085,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2026-04-01,82.80026801567186,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2026-05-01,82.85240943881378,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2026-06-01,82.1174248980524,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2026-07-01,85.18571636390831,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2026-08-01,83.24734640247522,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2026-09-01,88.40503684656844,Noakhali,Rice-Boro-Hybrid -Fine,Rice
2025-01-01,367.1905445279964,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2025-02-01,375.7015116383099,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2025-03-01,373.6090166684618,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2025-04-01,376.18357871517566,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2025-05-01,377.47133451481176,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2025-06-01,361.88985282386716,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2025-07-01,380.1185385251928,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2025-08-01,363.94240769815326,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2025-09-01,378.6988972423679,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2025-10-01,374.9391219664588,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2025-11-01,388.9621345468164,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2025-12-01,390.9463970246305,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2026-01-01,394.7843345284314,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2026-02-01,394.9133791234588,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2026-03-01,387.42296767753777,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2026-04-01,393.42401237688944,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2026-05-01,408.51672842480514,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2026-06-01,412.3594629312459,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2026-07-01,390.50089279094806,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2026-08-01,388.5593922306588,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2026-09-01,399.54615207946887,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish
2025-01-01,274.6489350257742,Noakhali,Sonali Chicken,Chicken
2025-02-01,288.0007947248049,Noakhali,Sonali Chicken,Chicken
2025-03-01,277.2989468320507,Noakhali,Sonali Chicken,Chicken
2025-04-01,286.39782842564784,Noakhali,Sonali Chicken,Chicken
2025-05-01,283.83032520260286,Noakhali,Sonali Chicken,Chicken
2025-06-01,269.1296078965271,Noakhali,Sonali Chicken,Chicken
2025-07-01,275.8937362709808,Noakhali,Sonali Chicken,Chicken
2025-08-01,278.6126555551486,Noakhali,Sonali Chicken,Chicken
2025-09-01,280.0632092847447,Noakhali,Sonali Chicken,Chicken
2025-10-01,287.57826675470665,Noakhali,Sonali Chicken,Chicken
2025-11-01,284.317888483995,Noakhali,Sonali Chicken,Chicken
2025-12-01,257.89370303741543,Noakhali,Sonali Chicken,Chicken
2026-01-01,272.03127465980765,Noakhali,Sonali Chicken,Chicken
2026-02-01,265.7754803861265,Noakhali,Sonali Chicken,Chicken
2026-03-01,285.9495429847148,Noakhali,Sonali Chicken,Chicken
2026-04-01,287.3653457895238,Noakhali,Sonali Chicken,Chicken
2026-05-01,288.5983921636114,Noakhali,Sonali Chicken,Chicken
2026-06-01,279.3413352280287,Noakhali,Sonali Chicken,Chicken
2026-07-01,293.5581943126876,Noakhali,Sonali Chicken,Chicken
2026-08-01,294.786188534538,Noakhali,Sonali Chicken,Chicken
2026-09-01,279.57532068117587,Noakhali,Sonali Chicken,Chicken
2025-01-01,172.62548236218382,Pabna,Farm-raised Hen,Chicken
2025-02-01,170.46791411654254,Pabna,Farm-raised Hen,Chicken
2025-03-01,167.53641966165873,Pabna,Farm-raised Hen,Chicken
2025-04-01,178.94513459593435,Pabna,Farm-raised Hen,Chicken
2025-05-01,175.7876359568926,Pabna,Farm-raised Hen,Chicken
2025-06-01,177.6768047289637,Pabna,Farm-raised Hen,Chicken
2025-07-01,174.33603821979133,Pabna,Farm-raised Hen,Chicken
2025-08-01,188.84666219540154,Pabna,Farm-raised Hen,Chicken
2025-09-01,188.68024168060384,Pabna,Farm-raised Hen,Chicken
2025-10-01,195.70081286903974,Pabna,Farm-raised Hen,Chicken
2025-11-01,187.3373062561397,Pabna,Farm-raised Hen,Chicken
2025-12-01,202.94595136393872,Pabna,Farm-raised Hen,Chicken
2026-01-01,193.5715200297472,Pabna,Farm-raised Hen,Chicken
2026-02-01,214.35343429363294,Pabna,Farm-raised Hen,Chicken
2026-03-01,215.0059668822876,Pabna,Farm-raised Hen,Chicken
2026-04-01,214.50296629532707,Pabna,Farm-raised Hen,Chicken
2026-05-01,222.09062819751097,Pabna,Farm-raised Hen,Chicken
2026-06-01,217.94010428811663,Pabna,Farm-raised Hen,Chicken
2026-07-01,226.55793470101847,Pabna,Farm-raised Hen,Chicken
2026-08-01,233.55929255277417,Pabna,Farm-raised Hen,Chicken
2026-09-01,217.83767233379783,Pabna,Farm-raised Hen,Chicken
2025-01-01,227.2372062881869,Pabna,Grass carp,Fish
2025-02-01,210.2608665428885,Pabna,Grass carp,Fish
2025-03-01,213.4263145463827,Pabna,Grass carp,Fish
2025-04-01,204.8515272590681,Pabna,Grass carp,Fish
2025-05-01,227.1115448131948,Pabna,Grass carp,Fish
2025-06-01,215.52002695671027,Pabna,Grass carp,Fish
2025-07-01,214.14692328950812,Pabna,Grass carp,Fish
2025-08-01,216.54937802526283,Pabna,Grass carp,Fish
2025-09-01,220.92955098045377,Pabna,Grass carp,Fish
2025-10-01,218.92449098031895,Pabna,Grass carp,Fish
2025-11-01,233.8323118336173,Pabna,Grass carp,Fish
2025-12-01,219.3840580834807,Pabna,Grass carp,Fish
2026-01-01,213.26207252005662,Pabna,Grass carp,Fish
2026-02-01,212.51605102884076,Pabna,Grass carp,Fish
2026-03-01,213.49900345248133,Pabna,Grass carp,Fish
2026-04-01,206.13668889960948,Pabna,Grass carp,Fish
2026-05-01,216.08820314460857,Pabna,Grass carp,Fish
2026-06-01,220.82686549990547,Pabna,Grass carp,Fish
2026-07-01,211.58505865399536,Pabna,Grass carp,Fish
2026-08-01,210.19955990263557,Pabna,Grass carp,Fish
2026-09-01,225.25632992623105,Pabna,Grass carp,Fish
2025-01-01,1692.771662539249,Pabna,Hilsha (500-900) gm,Fish
2025-02-01,1794.3593220806695,Pabna,Hilsha (500-900) gm,Fish
2025-03-01,1753.5951925720217,Pabna,Hilsha (500-900) gm,Fish
2025-04-01,1760.1087010547774,Pabna,Hilsha (500-900) gm,Fish
2025-05-01,1832.1973510038092,Pabna,Hilsha (500-900) gm,Fish
2025-06-01,1733.0068610092292,Pabna,Hilsha (500-900) gm,Fish
2025-07-01,1810.0899324599875,Pabna,Hilsha (500-900) gm,Fish
2025-08-01,1848.294939463066,Pabna,Hilsha (500-900) gm,Fish
2025-09-01,1742.5705817849448,Pabna,Hilsha (500-900) gm,Fish
2025-10-01,1805.078780336123,Pabna,Hilsha (500-900) gm,Fish
2025-11-01,1751.9668935237244,Pabna,Hilsha (500-900) gm,Fish
2025-12-01,1813.049794846908,Pabna,Hilsha (500-900) gm,Fish
2026-01-01,1679.1807098390973,Pabna,Hilsha (500-900) gm,Fish
2026-02-01,1674.244665761176,Pabna,Hilsha (500-900) gm,Fish
2026-03-01,1740.0305026460383,Pabna,Hilsha (500-900) gm,Fish
2026-04-01,1712.5386150134295,Pabna,Hilsha (500-900) gm,Fish
2026-05-01,1731.3619734511176,Pabna,Hilsha (500-900) gm,Fish
2026-06-01,1746.1902881543333,Pabna,Hilsha (500-900) gm,Fish
2026-07-01,1795.2200975285082,Pabna,Hilsha (500-900) gm,Fish
2026-08-01,1734.1837728877915,Pabna,Hilsha (500-900) gm,Fish
2026-09-01,1711.0289233616645,Pabna,Hilsha (500-900) gm,Fish
2025-01-01,408.02160342527804,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2025-02-01,429.51631265241554,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2025-03-01,421.1598990167758,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2025-04-01,440.757166137606,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2025-05-01,409.56243411084535,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2025-06-01,421.0601685013245,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2025-07-01,451.20525904396857,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2025-08-01,415.6519696901838,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2025-09-01,424.5483186901797,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2025-10-01,411.8039555253885,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2025-11-01,409.95112901686866,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2025-12-01,447.051911558729,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2026-01-01,429.20140244556694,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2026-02-01,428.5734373076126,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2026-03-01,404.886636375207,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2026-04-01,431.17365678415854,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2026-05-01,441.29977336394796,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2026-06-01,441.0501862072304,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2026-07-01,434.7137936874861,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2026-08-01,411.44087928422385,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2026-09-01,429.8499117407386,Pabna,Katla-Medium (2.50-4.50 kg),Fish
2025-01-01,199.26147363731553,Pabna,Mregal-small,Fish
2025-02-01,199.44790826556678,Pabna,Mregal-small,Fish
2025-03-01,185.58697861361097,Pabna,Mregal-small,Fish
2025-04-01,199.49004101610402,Pabna,Mregal-small,Fish
2025-05-01,195.67274918920828,Pabna,Mregal-small,Fish
2025-06-01,199.92236344868672,Pabna,Mregal-small,Fish
2025-07-01,191.937111820476,Pabna,Mregal-small,Fish
2025-08-01,199.64540559713325,Pabna,Mregal-small,Fish
2025-09-01,201.0590139791105,Pabna,Mregal-small,Fish
2025-10-01,194.3568907669742,Pabna,Mregal-small,Fish
2025-11-01,196.7629329679945,Pabna,Mregal-small,Fish
2025-12-01,193.1403748470137,Pabna,Mregal-small,Fish
2026-01-01,206.79047636738284,Pabna,Mregal-small,Fish
2026-02-01,196.73012736149656,Pabna,Mregal-small,Fish
2026-03-01,192.31872026613866,Pabna,Mregal-small,Fish
2026-04-01,193.77630827736846,Pabna,Mregal-small,Fish
2026-05-01,198.93945152709628,Pabna,Mregal-small,Fish
2026-06-01,202.8446822834782,Pabna,Mregal-small,Fish
2026-07-01,190.9370984200464,Pabna,Mregal-small,Fish
2026-08-01,209.73054381217648,Pabna,Mregal-small,Fish
2026-09-01,201.02645406948025,Pabna,Mregal-small,Fish
2025-01-01,196.29289041084562,Pabna,Pangash (small),Fish
2025-02-01,202.87862580600984,Pabna,Pangash (small),Fish
2025-03-01,196.49962335148498,Pabna,Pangash (small),Fish
2025-04-01,200.77196135610185,Pabna,Pangash (small),Fish
2025-05-01,193.35679199287807,Pabna,Pangash (small),Fish
2025-06-01,196.76853763684625,Pabna,Pangash (small),Fish
2025-07-01,190.54429598918068,Pabna,Pangash (small),Fish
2025-08-01,202.18371223531028,Pabna,Pangash (small),Fish
2025-09-01,189.7443886529441,Pabna,Pangash (small),Fish
2025-10-01,192.44206191533678,Pabna,Pangash (small),Fish
2025-11-01,192.1895863599411,Pabna,Pangash (small),Fish
2025-12-01,191.6472117119883,Pabna,Pangash (small),Fish
2026-01-01,197.70276516061452,Pabna,Pangash (small),Fish
2026-02-01,191.2443289601541,Pabna,Pangash (small),Fish
2026-03-01,201.05085516451655,Pabna,Pangash (small),Fish
2026-04-01,187.65255106150968,Pabna,Pangash (small),Fish
2026-05-01,193.1840585855016,Pabna,Pangash (small),Fish
2026-06-01,187.28158307722575,Pabna,Pangash (small),Fish
2026-07-01,194.04879175812582,Pabna,Pangash (small),Fish
2026-08-01,191.15261229169883,Pabna,Pangash (small),Fish
2026-09-01,190.01800989070838,Pabna,Pangash (small),Fish
2025-01-01,63.86199271525347,Pabna,Rice - Boro - Hybrid - Medium,Rice
2025-02-01,65.57489998951279,Pabna,Rice - Boro - Hybrid - Medium,Rice
2025-03-01,62.993183310777525,Pabna,Rice - Boro - Hybrid - Medium,Rice
2025-04-01,64.02247675481264,Pabna,Rice - Boro - Hybrid - Medium,Rice
2025-05-01,65.1445614472401,Pabna,Rice - Boro - Hybrid - Medium,Rice
2025-06-01,68.8482736994286,Pabna,Rice - Boro - Hybrid - Medium,Rice
2025-07-01,65.47116473122823,Pabna,Rice - Boro - Hybrid - Medium,Rice
2025-08-01,68.50236133859403,Pabna,Rice - Boro - Hybrid - Medium,Rice
2025-09-01,65.67338035516114,Pabna,Rice - Boro - Hybrid - Medium,Rice
2025-10-01,64.46610647946456,Pabna,Rice - Boro - Hybrid - Medium,Rice
2025-11-01,68.22796251125483,Pabna,Rice - Boro - Hybrid - Medium,Rice
2025-12-01,66.05007873690906,Pabna,Rice - Boro - Hybrid - Medium,Rice
2026-01-01,63.91651520397574,Pabna,Rice - Boro - Hybrid - Medium,Rice
2026-02-01,66.08370725424732,Pabna,Rice - Boro - Hybrid - Medium,Rice
2026-03-01,64.57097504465183,Pabna,Rice - Boro - Hybrid - Medium,Rice
2026-04-01,61.22800069006239,Pabna,Rice - Boro - Hybrid - Medium,Rice
2026-05-01,66.94814565828797,Pabna,Rice - Boro - Hybrid - Medium,Rice
2026-06-01,67.24379691564982,Pabna,Rice - Boro - Hybrid - Medium,Rice
2026-07-01,68.68482289762655,Pabna,Rice - Boro - Hybrid - Medium,Rice
2026-08-01,65.89221382085108,Pabna,Rice - Boro - Hybrid - Medium,Rice
2026-09-01,64.56048936259695,Pabna,Rice - Boro - Hybrid - Medium,Rice
2025-01-01,82.7091182077291,Pabna,Rice-Boro-Hybrid -Fine,Rice
2025-02-01,82.39468944128029,Pabna,Rice-Boro-Hybrid -Fine,Rice
2025-03-01,81.01433224771144,Pabna,Rice-Boro-Hybrid -Fine,Rice
2025-04-01,84.11363917024265,Pabna,Rice-Boro-Hybrid -Fine,Rice
2025-05-01,78.91753688520062,Pabna,Rice-Boro-Hybrid -Fine,Rice
2025-06-01,84.67870146922301,Pabna,Rice-Boro-Hybrid -Fine,Rice
2025-07-01,84.19705688291816,Pabna,Rice-Boro-Hybrid -Fine,Rice
2025-08-01,84.17627412068025,Pabna,Rice-Boro-Hybrid -Fine,Rice
2025-09-01,83.05213007478639,Pabna,Rice-Boro-Hybrid -Fine,Rice
2025-10-01,86.50362036251138,Pabna,Rice-Boro-Hybrid -Fine,Rice
2025-11-01,84.84742452941698,Pabna,Rice-Boro-Hybrid -Fine,Rice
2025-12-01,81.15861253204706,Pabna,Rice-Boro-Hybrid -Fine,Rice
2026-01-01,81.1891692113821,Pabna,Rice-Boro-Hybrid -Fine,Rice
2026-02-01,80.4534928779726,Pabna,Rice-Boro-Hybrid -Fine,Rice
2026-03-01,83.99493595991856,Pabna,Rice-Boro-Hybrid -Fine,Rice
2026-04-01,80.12635918411328,Pabna,Rice-Boro-Hybrid -Fine,Rice
2026-05-01,85.28918742429502,Pabna,Rice-Boro-Hybrid -Fine,Rice
2026-06-01,85.8705377427849,Pabna,Rice-Boro-Hybrid -Fine,Rice
2026-07-01,80.385561395557,Pabna,Rice-Boro-Hybrid -Fine,Rice
2026-08-01,82.09463828486363,Pabna,Rice-Boro-Hybrid -Fine,Rice
2026-09-01,82.58303562072783,Pabna,Rice-Boro-Hybrid -Fine,Rice
2025-01-01,50.06747894187078,Pabna,Ricel-Boro-Mota,Rice
2025-02-01,50.0791943768349,Pabna,Ricel-Boro-Mota,Rice
2025-03-01,48.29110155636889,Pabna,Ricel-Boro-Mota,Rice
2025-04-01,49.612156742681904,Pabna,Ricel-Boro-Mota,Rice
2025-05-01,50.9291463867164,Pabna,Ricel-Boro-Mota,Rice
2025-06-01,49.79042692210468,Pabna,Ricel-Boro-Mota,Rice
2025-07-01,47.8032341717199,Pabna,Ricel-Boro-Mota,Rice
2025-08-01,54.436807281097245,Pabna,Ricel-Boro-Mota,Rice
2025-09-01,50.41452829779953,Pabna,Ricel-Boro-Mota,Rice
2025-10-01,50.11286240917634,Pabna,Ricel-Boro-Mota,Rice
2025-11-01,48.211081626930564,Pabna,Ricel-Boro-Mota,Rice
2025-12-01,50.20405654680335,Pabna,Ricel-Boro-Mota,Rice
2026-01-01,49.49227414432716,Pabna,Ricel-Boro-Mota,Rice
2026-02-01,46.80996728809534,Pabna,Ricel-Boro-Mota,Rice
2026-03-01,47.983479364348575,Pabna,Ricel-Boro-Mota,Rice
2026-04-01,50.744635740585146,Pabna,Ricel-Boro-Mota,Rice
2026-05-01,52.41984189666045,Pabna,Ricel-Boro-Mota,Rice
2026-06-01,49.96115416283473,Pabna,Ricel-Boro-Mota,Rice
2026-07-01,51.009782313271025,Pabna,Ricel-Boro-Mota,Rice
2026-08-01,49.03336229192487,Pabna,Ricel-Boro-Mota,Rice
2026-09-01,49.07092666037135,Pabna,Ricel-Boro-Mota,Rice
2025-01-01,435.0039328355071,Pabna,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-02-01,448.5151265030605,Pabna,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-03-01,453.19707345521175,Pabna,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-04-01,445.99265576363916,Pabna,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-05-01,454.7601670336291,Pabna,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-06-01,460.63165466361636,Pabna,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-07-01,463.12623591174713,Pabna,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-08-01,472.3726724788549,Pabna,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-09-01,445.24128138641476,Pabna,Ruhi (Local) - medium (2.50-4.50 kg),Fish
